2023-06-20 17:18:49.371 +00:00 [INF] Worker Service has started
2023-06-20 17:54:21.006 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:21.157 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:21.300 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:21.444 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:21.593 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:21.734 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:21.874 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:22.029 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:22.198 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:22.344 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:22.485 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:22.639 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:22.777 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:22.918 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:23.059 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:23.201 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:23.348 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:23.493 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:23.636 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:23.782 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:23.931 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:24.088 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:24.246 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:24.401 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:24.552 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:24.683 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:24.832 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:24.977 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:25.123 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:25.261 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:25.411 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:25.555 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:25.694 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:25.859 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:26.003 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:26.122 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:26.269 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:26.410 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:26.552 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:26.696 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:26.835 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:26.977 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:27.107 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:27.247 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:27.396 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:27.523 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:27.677 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:27.820 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:27.964 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:28.111 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:28.264 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:28.408 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:28.553 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:28.694 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:28.859 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:29.014 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:29.166 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:29.309 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:29.454 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:29.598 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:29.749 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:29.905 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:30.063 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:30.210 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:30.359 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:30.496 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:30.657 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:30.807 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:30.955 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:31.106 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:31.230 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:31.373 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:31.513 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:31.664 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:31.812 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:31.952 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:32.107 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:32.270 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:32.429 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:32.552 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:32.698 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:32.854 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:33.002 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:33.162 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:33.309 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:33.447 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:33.596 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:33.742 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:33.886 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:34.044 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:34.195 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:34.353 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:34.495 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:34.645 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:34.790 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:34.930 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:35.078 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:35.223 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:35.340 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:35.493 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:35.643 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:35.782 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:35.937 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:36.089 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:36.238 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:36.413 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:36.562 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:36.686 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:36.829 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:36.981 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:37.143 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:37.300 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:37.458 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:37.614 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:37.765 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:37.897 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:38.046 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:38.193 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:38.341 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:38.487 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:38.635 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:38.789 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:38.911 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:39.059 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:39.203 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:39.343 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:39.488 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:39.632 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:39.779 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:39.927 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:40.083 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:40.225 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:40.369 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:40.516 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:40.660 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:40.783 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:40.938 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:41.112 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:41.252 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:41.384 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:41.528 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:41.680 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:41.832 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:41.976 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:42.092 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:42.236 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:42.396 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:42.552 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:42.724 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:42.876 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:43.020 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:43.174 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:43.321 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:43.446 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:43.602 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:43.761 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:43.934 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:44.091 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:44.238 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:44.403 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:44.545 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:44.691 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:44.824 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:44.964 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:45.110 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:45.257 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:45.402 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:45.549 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:45.700 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:45.847 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:45.992 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:46.148 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:46.297 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:46.412 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:46.559 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:46.718 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:46.860 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:46.998 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:47.152 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:47.301 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:47.442 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:47.596 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:47.739 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:47.878 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:48.034 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:48.247 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:48.408 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:48.551 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:48.694 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:48.847 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:48.989 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:49.131 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:49.281 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:49.443 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:49.587 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:49.733 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:49.878 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:50.031 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:50.185 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:50.347 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:50.493 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:50.621 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:50.772 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:50.915 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:51.062 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:51.211 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:51.354 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:51.506 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:51.647 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:51.792 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:51.933 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:52.082 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:52.227 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:52.368 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:52.512 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:52.660 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:52.813 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:52.966 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:53.123 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:53.268 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:53.409 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:53.561 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:53.709 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:53.851 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:53.999 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:54.152 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:54.292 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:54.435 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:54.584 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:54.728 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:54.873 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:55.026 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:55.180 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:55.326 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:55.472 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:55.623 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:55.769 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:55.921 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:56.070 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:56.223 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:56.366 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:56.490 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:56.634 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:56.786 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:56.956 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:57.105 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:57.250 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:57.393 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:57.551 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:57.695 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:57.839 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:58.004 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:58.151 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:58.290 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:58.449 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:58.600 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:58.723 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:58.878 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:59.027 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:59.171 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:59.315 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:59.464 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:59.610 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:59.764 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:54:59.915 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:00.074 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:00.222 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:00.347 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:00.493 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:00.637 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:00.785 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:00.935 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:01.055 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:01.203 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:01.325 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:01.465 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:01.617 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:01.759 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:01.904 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:02.055 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:02.205 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:02.347 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:02.496 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:02.647 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:02.789 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:02.938 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:03.117 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:03.289 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:03.453 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:03.610 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:03.771 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:03.900 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:04.044 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:04.191 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:04.338 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:04.480 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:04.634 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:04.783 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:04.926 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:05.070 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:05.218 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:05.360 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:05.504 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:05.669 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:05.835 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:05.977 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:06.128 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:06.278 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:06.421 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:06.567 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:06.764 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:06.928 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:07.088 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:07.289 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:07.453 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:07.620 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:07.825 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:08.015 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:08.175 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:08.348 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:08.549 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:08.735 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:08.895 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:09.077 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:09.291 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:09.459 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:09.619 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:09.812 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:09.986 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:10.150 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:10.331 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:10.524 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:10.676 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:10.855 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:11.059 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:11.225 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:11.415 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:11.608 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:11.787 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:11.927 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:12.053 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:12.197 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:12.344 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:12.489 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:12.633 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:12.777 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:12.939 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:13.092 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:13.238 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:13.398 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:13.568 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:13.716 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:13.876 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:14.028 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:14.174 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:14.344 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:14.484 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:14.639 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:14.783 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:14.906 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:15.056 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:15.199 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:15.341 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:15.488 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:15.652 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:15.812 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:15.958 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:16.108 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:16.264 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:16.420 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:16.568 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:16.712 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:16.857 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:17.007 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:17.150 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:17.294 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:17.440 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:17.567 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:17.725 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:17.887 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:18.021 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:18.172 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:18.341 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:18.493 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:18.641 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:18.799 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:18.947 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:55:19.097 +00:00 [INF] New Provider Prescription loaded
